year,ISO_code,Country,region,Overall_Score,Overall_Rank,Overall_Quartile,PF_rol,PF_SS_Homicide,PF_SS_Women,PF_SS,PF_Movement,PF_Religion,PF_Association,PF_Expression,PF_Identity,PF_Score,PF_Rank,EF_Govt,EF_Legal,EF_Money,EF_Trade_Tariffs,EF_Trade_Regulatory,EF_Trade_Black,EF_Trade_Movement,EF_trade,EF_Reg_Credit,EF_Reg_Labor,EF_Reg_Business,EF_Reg,EF_Score,EF_Rank
2016,GRC,Greece,Eastern Europe,7.203384075,61.0,2.0,5.789790663,9.699859465,8.333333332999999,8.872414211,10.0,7.324074073999999,10.0,8.738095238,6.75,7.94676815,45.0,4.379450297,5.778509815,8.037389926,8.266133332999999,7.937076353999999,10.0,4.512624813,7.678958625,7.9010204360000005,4.970784094,6.432167467,6.4346573320000005,6.46,108.0
2016,GTM,Guatemala,Latin America & the Caribbean,7.094122991,66.0,2.0,3.98767717,0.0,10.0,6.333333333,10.0,8.47,7.5,7.459933562000001,6.25,6.548245982,99.0,9.52848501,4.382490053,9.557483712,8.600088889,6.301314946000001,10.0,7.874347843,8.19393792,9.626412477999999,3.989727385,6.034087865,6.55007591,7.64,23.0
2016,GIN,Guinea,Sub-Saharan Africa,5.650600803,141.0,4.0,3.1207410980000003,6.470167958999999,5.133333333,7.032707727000001,3.333333333,8.54037037,9.0,5.788023635,1.6666666669999999,5.371201607000001,140.0,6.54621401,3.2279791810000003,7.944894022000001,7.4058,3.134835406,6.584022039,3.1824324369999997,5.07677247,10.0,5.148930432,5.477344873,6.875425102,5.93,137.0
2016,GNB,Guinea-Bissau,Sub-Saharan Africa,6.054860862000001,133.0,4.0,2.799701015,6.180057647000001,5.833333333,7.00446366,10.0,9.852777778,,7.083333333,8.333333332999999,6.859721724,87.0,4.710784314,3.82013508,6.0239884020000005,7.4534,4.327838322,10.0,1.158994874,5.735058298999999,7.542109783,3.462646795,6.880349079,5.961701886,5.25,154.0
2016,GUY,Guyana,Latin America & the Caribbean,6.675897936,96.0,3.0,4.661064747,2.651689568,10.0,7.383896523,10.0,9.161111111,,8.083333332999999,5.0,7.041795873,78.0,5.9245098039999995,4.39414131,8.329573465,6.4684,3.8383389560000003,10.0,5.344559395,6.412824587999999,6.333333333,7.172132189,5.9208686329999995,6.475444717999999,6.31,119.0
2016,HTI,Haiti,Latin America & the Caribbean,6.847221294,75.0,2.0,3.582253733,5.984142612,8.333333332999999,7.75815154,10.0,8.392222222000001,10.0,8.226190476000001,6.875,7.184442588,74.0,8.430694021,2.500470609,7.216129446,7.007999999999999,6.224253328,10.0,6.784086284,7.504084903,8.24,7.9393696789999995,4.479477777,6.886282485,6.51,104.0
2016,HND,Honduras,Latin America & the Caribbean,6.723241298,92.0,3.0,3.1947228410000004,0.0,8.333333332999999,5.9395673360000005,8.333333332999999,8.731481481,8.5,7.964285714,7.5,6.3864825970000005,107.0,8.532352941000001,3.4352698239999997,9.2936517,8.413422222000001,4.830846673,10.0,5.625966008,7.217558726,9.425145502000001,5.129003321,5.919401559,6.824516794,7.06,70.0
2016,HKG,Hong Kong,East Asia,8.776839796,3.0,1.0,7.13781731,9.846703167000001,8.333333332999999,9.3933455,10.0,8.592222222,8.0,8.666666667000001,9.25,8.583679591000001,32.0,8.588454728,7.916473999,9.568964194,9.997777778,8.836084971,10.0,8.46201321,9.32396899,10.0,9.372956161,8.946527267,9.439827809,8.97,1.0
2016,HUN,Hungary,Eastern Europe,7.739472887000001,42.0,2.0,5.439017665,9.171400265,10.0,9.554416221,10.0,7.284444444,9.0,8.821428571,10.0,8.258945772999999,38.0,4.890497079,5.919262708,9.710533115,8.266133332999999,7.596592917000001,10.0,5.952098239,7.953706122000001,9.694130527,6.871811599999999,6.332061749,7.632667959,7.22,59.0
2016,ISL,Iceland,Western Europe,8.151753108,27.0,1.0,7.572814721,9.879820909,10.0,9.959940303,10.0,8.122222222000001,10.0,9.630952381,9.25,9.083506216,13.0,5.451234737,8.3993485,7.055296848999999,7.323155556000001,7.005181229,10.0,4.318506459,7.161710811,8.333333332999999,7.6710922560000006,8.02413422,8.009519936,7.22,59.0
2016,IND,India,South Asia,6.412935667999999,110.0,3.0,4.3204398489999996,8.710520236,6.666666667,7.432355452,6.666666667,5.488888889,7.0,7.921169544,5.5,6.195871335,112.0,7.719442848,5.156629041,8.199784181,6.291644444,3.9428851480000002,10.0,2.0562417809999998,5.572692843,6.549083928,6.366090816,6.576970183999999,6.497381642000001,6.63,96.0
2016,IDN,Indonesia,South Asia,6.77065623,85.0,3.0,4.077098305,9.801972829,7.5,8.930331428999999,6.666666667,3.8540740739999997,7.0,7.523809524,6.25,6.38131246,108.0,7.81093993,4.883138286,9.683353617,7.937333333,4.856197831999999,10.0,5.194911543,6.997110677,8.074054736,4.629365778,6.5848255270000005,6.429415347000001,7.16,65.0
2016,IRN,Iran,Middle East & North Africa,5.281224623,153.0,4.0,4.3757173730000005,9.012384625,5.833333333,7.102284246,0.0,4.271851852,4.0,5.357636552,3.0,4.532449245,154.0,6.875951675,4.577433516,8.431335572,4.066666667,2.620992474,10.0,1.680915709,4.5921437119999995,6.405750653999999,4.841266934,5.763464346,5.670160645,6.03,130.0
2016,IRQ,Iraq,Middle East & North Africa,4.25801381,159.0,4.0,2.464387305,6.0582171460000005,5.833333333,3.96385016,0.0,5.327777778,4.5,5.2619047619999995,0.0,3.11602762,160.0,5.248190078,2.774515098,7.258295298999999,9.733333333,0.45857988200000005,9.612468408,1.15385,5.239557906,7.122455508,6.469939546,5.833444794,6.475279949,5.4,152.0
2016,IRL,Ireland,Western Europe,8.504564702,8.0,1.0,7.614721658,9.679168161,10.0,9.708610774,10.0,9.082962963,7.5,9.5,10.0,8.939129404,21.0,6.312110986,7.720957247,9.255335231,8.266133332999999,7.948170038,10.0,8.182522391000001,8.599206441,9.175694437,7.924837311,8.297208783,8.46591351,8.07,5.0
2016,ISR,Israel,Middle East & North Africa,7.517458071,49.0,2.0,6.790677923,9.454402089,10.0,9.170163569,1.6666666669999999,5.9314814810000005,10.0,7.948909542999999,10.0,7.544916142000001,60.0,6.252382111,6.158069038,9.399942105,8.518266667,6.672071971,10.0,7.657547415,8.211971513,9.581152547,5.416958682000001,7.235172884,7.411094704,7.49,38.0
2016,ITA,Italy,Western Europe,7.9802231589999995,34.0,1.0,6.503838352000001,9.730774735,10.0,9.909671786,10.0,8.049259259,9.5,9.071428571,9.25,8.690446317000001,30.0,5.44787404,5.709202635,9.438703624,8.266133332999999,8.165522032,10.0,6.570847362,8.250625682,9.555465534,6.773604721,6.12877977,7.485950008,7.27,54.0
2016,JAM,Jamaica,Latin America & the Caribbean,7.224208046,60.0,2.0,5.403823101,0.0,10.0,6.5,8.333333332999999,9.305555556,9.5,9.535714286000001,6.25,7.268416093,70.0,7.430473655,5.07420081,8.592263953,5.055111111,6.1940854629999995,10.0,6.190210081,6.859851664,9.555611641,7.959689758,6.36073136,7.958677586,7.18,62.0
